id,user_id,item_id,timestamp,action,correct,response_text,time_taken
int_3782,user_170,content_20,2025-10-25T16:35:43.388257,complete,0,Partial response,95.79
int_3783,user_170,content_46,2025-10-19T16:35:43.388268,attempt,1,Student answer text here,154.94
int_3784,user_170,content_37,2025-10-22T16:35:43.388283,view,1,Student answer text here,182.93
int_3785,user_170,content_34,2025-10-25T16:35:43.388293,view,1,Student answer text here,74.54
int_3786,user_170,content_32,2025-10-25T16:35:43.388303,view,1,Student answer text here,245.43
int_3787,user_170,content_50,2025-10-26T16:35:43.388313,attempt,0,Partial response,206.05
int_3788,user_170,content_44,2025-10-21T16:35:43.388323,attempt,0,Partial response,217.77
int_3789,user_170,content_34,2025-10-18T16:35:43.388333,complete,1,Student answer text here,143.5
int_3790,user_170,content_16,2025-10-18T16:35:43.388343,complete,0,Partial response,184.35
int_3791,user_170,content_59,2025-10-25T16:35:43.388356,view,1,Student answer text here,192.71
int_3792,user_170,content_41,2025-10-23T16:35:43.388366,attempt,1,Student answer text here,80.86
int_3793,user_170,content_33,2025-10-26T16:35:43.388383,view,1,Student answer text here,63.67
int_3794,user_170,content_3,2025-10-27T16:35:43.388395,complete,0,Partial response,48.7
int_3795,user_170,content_54,2025-10-23T16:35:43.388405,attempt,0,Partial response,248.04
int_3796,user_170,content_18,2025-10-19T16:35:43.388416,complete,1,Student answer text here,153.15
int_3797,user_170,content_59,2025-10-21T16:35:43.388428,view,1,Student answer text here,221.96
int_3798,user_170,content_1,2025-10-22T16:35:43.388438,complete,0,Partial response,155.35
int_3799,user_170,content_20,2025-10-20T16:35:43.388448,complete,1,Student answer text here,235.88
int_3800,user_170,content_32,2025-10-24T16:35:43.388458,complete,1,Student answer text here,150.91
int_3801,user_171,content_60,2025-10-27T16:35:43.388469,attempt,1,Student answer text here,250.38
int_3802,user_171,content_25,2025-10-22T16:35:43.388480,complete,1,Student answer text here,297.46
int_3803,user_171,content_17,2025-10-28T16:35:43.388491,view,1,Student answer text here,139.81
int_3804,user_171,content_23,2025-10-25T16:35:43.388506,attempt,1,Student answer text here,83.78
int_3805,user_171,content_38,2025-10-24T16:35:43.388517,complete,1,Student answer text here,145.19
int_3806,user_171,content_12,2025-10-21T16:35:43.388526,view,1,Student answer text here,59.68
int_3807,user_171,content_41,2025-10-26T16:35:43.388536,complete,1,Student answer text here,217.91
int_3808,user_171,content_15,2025-10-25T16:35:43.388546,view,1,Student answer text here,217.57
int_3809,user_171,content_38,2025-10-28T16:35:43.388556,view,1,Student answer text here,129.36
int_3810,user_171,content_8,2025-10-20T16:35:43.388567,view,0,Partial response,154.92
int_3811,user_171,content_44,2025-10-22T16:35:43.388578,attempt,0,Partial response,93.39
int_3812,user_171,content_6,2025-10-19T16:35:43.388589,attempt,1,Student answer text here,277.36
int_3813,user_171,content_40,2025-10-19T16:35:43.388601,attempt,1,Student answer text here,124.14
int_3814,user_171,content_19,2025-10-18T16:35:43.388611,attempt,1,Student answer text here,96.96
int_3815,user_171,content_22,2025-10-24T16:35:43.388621,complete,1,Student answer text here,89.78
int_3816,user_171,content_46,2025-10-27T16:35:43.388634,attempt,1,Student answer text here,195.24
int_3817,user_171,content_26,2025-10-19T16:35:43.388646,view,0,Partial response,255.12
int_3818,user_171,content_55,2025-10-24T16:35:43.388658,complete,1,Student answer text here,151.74
int_3819,user_171,content_15,2025-10-22T16:35:43.388669,attempt,1,Student answer text here,34.64
int_3820,user_171,content_49,2025-10-26T16:35:43.388681,view,0,Partial response,42.89
int_3821,user_171,content_22,2025-10-26T16:35:43.388690,complete,1,Student answer text here,225.2
int_3822,user_171,content_47,2025-10-19T16:35:43.388700,complete,0,Partial response,250.74
int_3823,user_171,content_42,2025-10-27T16:35:43.388715,view,1,Student answer text here,72.58
int_3824,user_171,content_1,2025-10-26T16:35:43.388727,view,1,Student answer text here,216.64
int_3825,user_171,content_8,2025-10-28T16:35:43.388837,attempt,1,Student answer text here,118.24
int_3826,user_171,content_58,2025-10-25T16:35:43.388849,attempt,1,Student answer text here,200.18
int_3827,user_171,content_51,2025-10-23T16:35:43.388859,attempt,1,Student answer text here,157.61
int_3828,user_171,content_38,2025-10-26T16:35:43.388870,view,0,Partial response,96.0
int_3829,user_171,content_3,2025-10-24T16:35:43.388880,complete,1,Student answer text here,146.87
int_3830,user_172,content_25,2025-10-26T16:35:43.388893,complete,0,Partial response,194.95
int_3831,user_172,content_37,2025-10-28T16:35:43.388905,view,0,Partial response,272.25
int_3832,user_172,content_56,2025-10-27T16:35:43.388915,view,1,Student answer text here,240.27
int_3833,user_172,content_14,2025-10-23T16:35:43.388926,attempt,1,Student answer text here,263.37
int_3834,user_172,content_34,2025-10-25T16:35:43.388937,attempt,1,Student answer text here,187.23
int_3835,user_172,content_41,2025-10-28T16:35:43.388946,complete,1,Student answer text here,283.78
int_3836,user_172,content_52,2025-10-19T16:35:43.388955,complete,0,Partial response,88.97
int_3837,user_172,content_5,2025-10-23T16:35:43.388966,complete,1,Student answer text here,110.55
int_3838,user_172,content_17,2025-10-22T16:35:43.388977,attempt,1,Student answer text here,89.75
int_3839,user_172,content_5,2025-10-20T16:35:43.388988,complete,0,Partial response,130.17
int_3840,user_172,content_57,2025-10-24T16:35:43.388998,view,0,Partial response,81.43
int_3841,user_172,content_27,2025-10-18T16:35:43.389010,complete,0,Partial response,66.65
int_3842,user_172,content_55,2025-10-25T16:35:43.389021,attempt,0,Partial response,153.53
int_3843,user_172,content_12,2025-10-22T16:35:43.389036,view,1,Student answer text here,207.13
int_3844,user_172,content_2,2025-10-25T16:35:43.389050,complete,1,Student answer text here,151.71
int_3845,user_172,content_38,2025-10-20T16:35:43.389061,complete,1,Student answer text here,217.15
int_3846,user_172,content_52,2025-10-20T16:35:43.389071,view,1,Student answer text here,38.82
int_3847,user_172,content_51,2025-10-26T16:35:43.389082,complete,1,Student answer text here,262.3
int_3848,user_172,content_25,2025-10-26T16:35:43.389094,complete,0,Partial response,54.21
int_3849,user_172,content_43,2025-10-21T16:35:43.389105,attempt,1,Student answer text here,47.39
int_3850,user_172,content_17,2025-10-28T16:35:43.389116,attempt,0,Partial response,86.12
int_3851,user_172,content_21,2025-10-26T16:35:43.389126,view,0,Partial response,174.87
int_3852,user_172,content_51,2025-10-28T16:35:43.389137,view,1,Student answer text here,73.74
int_3853,user_172,content_36,2025-10-22T16:35:43.389148,attempt,1,Student answer text here,121.35
int_3854,user_173,content_49,2025-10-26T16:35:43.389161,view,1,Student answer text here,84.28
int_3855,user_173,content_34,2025-10-19T16:35:43.389173,view,0,Partial response,32.52
int_3856,user_173,content_2,2025-10-23T16:35:43.389183,attempt,0,Partial response,184.88
int_3857,user_173,content_7,2025-10-25T16:35:43.389198,view,0,Partial response,92.02
int_3858,user_173,content_15,2025-10-24T16:35:43.389209,attempt,0,Partial response,156.48
int_3859,user_173,content_5,2025-10-18T16:35:43.389220,attempt,0,Partial response,241.49
int_3860,user_173,content_24,2025-10-21T16:35:43.389231,attempt,0,Partial response,68.34
int_3861,user_173,content_31,2025-10-23T16:35:43.389242,view,1,Student answer text here,272.63
int_3862,user_173,content_4,2025-10-24T16:35:43.389260,complete,0,Partial response,129.95
int_3863,user_173,content_4,2025-10-26T16:35:43.389271,view,0,Partial response,228.37
int_3864,user_173,content_36,2025-10-21T16:35:43.389283,view,1,Student answer text here,93.45
int_3865,user_173,content_14,2025-10-26T16:35:43.389293,view,1,Student answer text here,64.31
int_3866,user_173,content_19,2025-10-27T16:35:43.389304,complete,1,Student answer text here,248.56
int_3867,user_173,content_52,2025-10-27T16:35:43.389316,attempt,0,Partial response,223.78
int_3868,user_173,content_11,2025-10-24T16:35:43.389326,view,0,Partial response,267.89
int_3869,user_173,content_4,2025-10-22T16:35:43.389336,attempt,1,Student answer text here,208.35
int_3870,user_173,content_35,2025-10-27T16:35:43.389356,attempt,1,Student answer text here,203.39
int_3871,user_173,content_45,2025-10-23T16:35:43.389367,attempt,1,Student answer text here,141.76
int_3872,user_173,content_40,2025-10-24T16:35:43.389378,view,0,Partial response,134.31
int_3873,user_173,content_41,2025-10-20T16:35:43.389388,attempt,0,Partial response,71.6
int_3874,user_173,content_44,2025-10-18T16:35:43.389399,view,1,Student answer text here,121.66
int_3875,user_173,content_56,2025-10-26T16:35:43.389410,view,0,Partial response,115.5
int_3876,user_173,content_3,2025-10-22T16:35:43.389421,attempt,1,Student answer text here,234.73
int_3877,user_173,content_19,2025-10-20T16:35:43.389431,complete,1,Student answer text here,229.66
int_3878,user_173,content_16,2025-10-25T16:35:43.389442,complete,1,Student answer text here,80.66
int_3879,user_173,content_37,2025-10-26T16:35:43.389878,view,0,Partial response,65.1
int_3880,user_173,content_6,2025-10-27T16:35:43.389921,complete,0,Partial response,153.63
int_3881,user_173,content_33,2025-10-25T16:35:43.389934,complete,0,Partial response,123.6
int_3882,user_173,content_45,2025-10-19T16:35:43.389970,view,1,Student answer text here,210.79
int_3883,user_174,content_30,2025-10-21T16:35:43.389985,attempt,0,Partial response,217.27
int_3884,user_174,content_52,2025-10-19T16:35:43.389996,view,0,Partial response,125.18
int_3885,user_174,content_38,2025-10-23T16:35:43.390008,view,1,Student answer text here,191.51
int_3886,user_174,content_48,2025-10-21T16:35:43.390019,view,0,Partial response,76.62
int_3887,user_174,content_10,2025-10-22T16:35:43.390030,complete,1,Student answer text here,98.72
int_3888,user_174,content_15,2025-10-26T16:35:43.390041,view,1,Student answer text here,35.8
int_3889,user_174,content_55,2025-10-26T16:35:43.390055,view,1,Student answer text here,60.51
int_3890,user_174,content_12,2025-10-18T16:35:43.390065,attempt,1,Student answer text here,214.98
int_3891,user_174,content_17,2025-10-25T16:35:43.390077,view,1,Student answer text here,229.81
int_3892,user_174,content_1,2025-10-25T16:35:43.390088,attempt,0,Partial response,109.5
int_3893,user_174,content_29,2025-10-24T16:35:43.390098,complete,0,Partial response,256.97
int_3894,user_174,content_32,2025-10-28T16:35:43.390110,attempt,1,Student answer text here,155.45
int_3895,user_174,content_52,2025-10-28T16:35:43.390144,attempt,0,Partial response,195.74
int_3896,user_174,content_25,2025-10-27T16:35:43.390155,complete,1,Student answer text here,236.84
int_3897,user_174,content_21,2025-10-18T16:35:43.390166,attempt,0,Partial response,164.15
int_3898,user_174,content_40,2025-10-22T16:35:43.390177,attempt,0,Partial response,201.36
int_3899,user_174,content_14,2025-10-19T16:35:43.390188,complete,0,Partial response,115.46
int_3900,user_175,content_18,2025-10-21T16:35:43.390200,attempt,0,Partial response,158.02
int_3901,user_175,content_51,2025-10-26T16:35:43.390214,attempt,0,Partial response,183.15
int_3902,user_175,content_2,2025-10-27T16:35:43.390226,attempt,1,Student answer text here,124.31
int_3903,user_175,content_6,2025-10-19T16:35:43.390238,view,0,Partial response,37.5
int_3904,user_175,content_24,2025-10-26T16:35:43.390249,complete,0,Partial response,107.18
int_3905,user_175,content_5,2025-10-22T16:35:43.390260,view,1,Student answer text here,41.35
int_3906,user_175,content_38,2025-10-23T16:35:43.390270,complete,1,Student answer text here,219.31
int_3907,user_175,content_26,2025-10-22T16:35:43.390279,view,0,Partial response,155.08
int_3908,user_175,content_47,2025-10-18T16:35:43.390353,attempt,0,Partial response,76.54
int_3909,user_175,content_40,2025-10-18T16:35:43.390365,view,1,Student answer text here,41.54
int_3910,user_175,content_25,2025-10-23T16:35:43.390376,complete,0,Partial response,99.99
int_3911,user_175,content_33,2025-10-18T16:35:43.390387,complete,0,Partial response,178.83
int_3912,user_175,content_7,2025-10-25T16:35:43.390398,complete,0,Partial response,58.88
int_3913,user_175,content_42,2025-10-28T16:35:43.390409,attempt,0,Partial response,184.95
int_3914,user_175,content_55,2025-10-26T16:35:43.390421,view,0,Partial response,251.11
int_3915,user_175,content_6,2025-10-26T16:35:43.390431,view,0,Partial response,286.43
int_3916,user_175,content_12,2025-10-23T16:35:43.390441,complete,0,Partial response,109.94
int_3917,user_175,content_43,2025-10-23T16:35:43.390452,complete,0,Partial response,71.49
int_3918,user_175,content_28,2025-10-20T16:35:43.390463,attempt,1,Student answer text here,297.69
int_3919,user_175,content_20,2025-10-27T16:35:43.390474,complete,0,Partial response,59.63
int_3920,user_175,content_21,2025-10-20T16:35:43.390485,complete,1,Student answer text here,45.79
int_3921,user_175,content_20,2025-10-26T16:35:43.390503,complete,1,Student answer text here,30.26
int_3922,user_176,content_12,2025-10-21T16:35:43.390516,complete,1,Student answer text here,171.59
int_3923,user_176,content_16,2025-10-20T16:35:43.390528,attempt,1,Student answer text here,239.5
int_3924,user_176,content_25,2025-10-24T16:35:43.390539,attempt,1,Student answer text here,232.21
int_3925,user_176,content_50,2025-10-19T16:35:43.390550,attempt,0,Partial response,225.54
int_3926,user_176,content_14,2025-10-18T16:35:43.390561,view,1,Student answer text here,60.18
int_3927,user_176,content_10,2025-10-26T16:35:43.390573,view,1,Student answer text here,50.28
int_3928,user_176,content_12,2025-10-24T16:35:43.390583,complete,0,Partial response,47.27
int_3929,user_176,content_19,2025-10-19T16:35:43.390594,attempt,0,Partial response,173.61
int_3930,user_176,content_51,2025-10-24T16:35:43.390605,complete,0,Partial response,161.11
int_3931,user_176,content_33,2025-10-27T16:35:43.390616,attempt,0,Partial response,262.93
int_3932,user_176,content_29,2025-10-22T16:35:43.390627,complete,0,Partial response,194.54
int_3933,user_176,content_40,2025-10-19T16:35:43.390638,complete,1,Student answer text here,172.25
int_3934,user_176,content_42,2025-10-20T16:35:43.390649,complete,0,Partial response,83.77
int_3935,user_176,content_48,2025-10-28T16:35:43.390660,view,0,Partial response,266.3
int_3936,user_176,content_28,2025-10-28T16:35:43.390671,complete,1,Student answer text here,215.81
int_3937,user_176,content_11,2025-10-28T16:35:43.390681,view,0,Partial response,123.92
int_3938,user_176,content_13,2025-10-20T16:35:43.390692,attempt,0,Partial response,82.22
int_3939,user_176,content_26,2025-10-27T16:35:43.390703,view,0,Partial response,116.88
int_3940,user_176,content_3,2025-10-26T16:35:43.390717,attempt,1,Student answer text here,95.95
int_3941,user_176,content_34,2025-10-20T16:35:43.390728,complete,0,Partial response,30.52
int_3942,user_176,content_23,2025-10-22T16:35:43.390760,complete,0,Partial response,76.15
int_3943,user_176,content_50,2025-10-28T16:35:43.390771,attempt,0,Partial response,137.49
int_3944,user_176,content_45,2025-10-26T16:35:43.390779,attempt,1,Student answer text here,234.2
int_3945,user_176,content_60,2025-10-25T16:35:43.390789,view,0,Partial response,257.84
int_3946,user_176,content_57,2025-10-20T16:35:43.390799,complete,0,Partial response,271.1
int_3947,user_176,content_44,2025-10-25T16:35:43.390814,attempt,0,Partial response,140.03
int_3948,user_176,content_48,2025-10-20T16:35:43.390822,attempt,0,Partial response,201.45
int_3949,user_177,content_12,2025-10-21T16:35:43.390834,view,1,Student answer text here,96.91
