user_id,rec_list,chosen_item,rationale,timestamp
user_185,"[""content_42"", ""content_46"", ""content_28""]",content_42,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853726
user_185,"[""content_17"", ""content_45"", ""content_52""]",content_52,Based on College and goal Data Scientist.,2025-10-28T16:51:11.853748
user_186,"[""content_24"", ""content_16"", ""content_31""]",content_31,Based on College and goal Doctor.,2025-10-28T16:51:11.853764
user_186,"[""content_41"", ""content_19"", ""content_2""]",content_2,Based on College and goal Doctor.,2025-10-28T16:51:11.853779
user_186,"[""content_52"", ""content_21"", ""content_32""]",content_32,Based on College and goal Doctor.,2025-10-28T16:51:11.853793
user_186,"[""content_6"", ""content_52"", ""content_42""]",content_52,Based on College and goal Doctor.,2025-10-28T16:51:11.853806
user_186,"[""content_20"", ""content_26"", ""content_43""]",content_43,Based on College and goal Doctor.,2025-10-28T16:51:11.853820
user_186,"[""content_24"", ""content_58"", ""content_27""]",content_27,Based on College and goal Doctor.,2025-10-28T16:51:11.853835
user_186,"[""content_50"", ""content_59"", ""content_32""]",content_59,Based on College and goal Doctor.,2025-10-28T16:51:11.853845
user_186,"[""content_4"", ""content_47"", ""content_25""]",content_25,Based on College and goal Doctor.,2025-10-28T16:51:11.853854
user_187,"[""content_51"", ""content_14"", ""content_24""]",content_24,Based on 11th and goal Doctor.,2025-10-28T16:51:11.853864
user_187,"[""content_20"", ""content_17"", ""content_24""]",content_20,Based on 11th and goal Doctor.,2025-10-28T16:51:11.853873
user_187,"[""content_17"", ""content_22"", ""content_47""]",content_17,Based on 11th and goal Doctor.,2025-10-28T16:51:11.853883
user_187,"[""content_18"", ""content_25"", ""content_42""]",content_25,Based on 11th and goal Doctor.,2025-10-28T16:51:11.853892
user_187,"[""content_58"", ""content_36"", ""content_35""]",content_35,Based on 11th and goal Doctor.,2025-10-28T16:51:11.853906
user_187,"[""content_53"", ""content_27"", ""content_23""]",content_23,Based on 11th and goal Doctor.,2025-10-28T16:51:11.853916
user_187,"[""content_13"", ""content_43"", ""content_48""]",content_43,Based on 11th and goal Doctor.,2025-10-28T16:51:11.853925
user_187,"[""content_33"", ""content_13"", ""content_51""]",content_13,Based on 11th and goal Doctor.,2025-10-28T16:51:11.853939
user_188,"[""content_48"", ""content_55"", ""content_15""]",content_15,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853950
user_188,"[""content_60"", ""content_23"", ""content_42""]",content_42,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853959
user_188,"[""content_28"", ""content_41"", ""content_11""]",content_41,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853972
user_188,"[""content_54"", ""content_32"", ""content_14""]",content_32,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853987
user_188,"[""content_26"", ""content_54"", ""content_20""]",content_20,Based on 10th and goal Researcher.,2025-10-28T16:51:11.853996
user_188,"[""content_21"", ""content_16"", ""content_10""]",content_21,Based on 10th and goal Researcher.,2025-10-28T16:51:11.854005
user_188,"[""content_56"", ""content_43"", ""content_52""]",content_43,Based on 10th and goal Researcher.,2025-10-28T16:51:11.854014
user_188,"[""content_31"", ""content_24"", ""content_34""]",content_24,Based on 10th and goal Researcher.,2025-10-28T16:51:11.854024
user_188,"[""content_1"", ""content_60"", ""content_33""]",content_33,Based on 10th and goal Researcher.,2025-10-28T16:51:11.854037
user_189,"[""content_16"", ""content_11"", ""content_50""]",content_50,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854048
user_189,"[""content_27"", ""content_50"", ""content_52""]",content_52,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854058
user_189,"[""content_36"", ""content_14"", ""content_43""]",content_43,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854067
user_189,"[""content_17"", ""content_20"", ""content_16""]",content_16,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854076
user_189,"[""content_28"", ""content_39"", ""content_45""]",content_39,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854088
user_189,"[""content_56"", ""content_35"", ""content_3""]",content_35,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854097
user_189,"[""content_2"", ""content_49"", ""content_47""]",content_49,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854106
user_190,"[""content_52"", ""content_4"", ""content_24""]",content_24,Based on 10th and goal Doctor.,2025-10-28T16:51:11.854117
user_190,"[""content_3"", ""content_39"", ""content_12""]",content_12,Based on 10th and goal Doctor.,2025-10-28T16:51:11.854126
user_190,"[""content_18"", ""content_26"", ""content_30""]",content_18,Based on 10th and goal Doctor.,2025-10-28T16:51:11.854135
user_190,"[""content_47"", ""content_53"", ""content_1""]",content_47,Based on 10th and goal Doctor.,2025-10-28T16:51:11.854145
user_190,"[""content_30"", ""content_13"", ""content_18""]",content_30,Based on 10th and goal Doctor.,2025-10-28T16:51:11.854154
user_190,"[""content_59"", ""content_49"", ""content_39""]",content_59,Based on 10th and goal Doctor.,2025-10-28T16:51:11.854165
user_190,"[""content_37"", ""content_3"", ""content_45""]",content_3,Based on 10th and goal Doctor.,2025-10-28T16:51:11.854175
user_191,"[""content_15"", ""content_59"", ""content_48""]",content_59,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.854185
user_191,"[""content_59"", ""content_10"", ""content_55""]",content_55,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.854194
user_191,"[""content_21"", ""content_18"", ""content_41""]",content_18,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.854204
user_191,"[""content_43"", ""content_41"", ""content_44""]",content_43,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.854213
user_191,"[""content_16"", ""content_36"", ""content_60""]",content_16,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.854222
user_191,"[""content_5"", ""content_27"", ""content_9""]",content_27,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.854231
user_191,"[""content_36"", ""content_23"", ""content_8""]",content_23,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.854243
user_191,"[""content_3"", ""content_44"", ""content_9""]",content_9,Based on 11th and goal AI Engineer.,2025-10-28T16:51:11.854253
user_192,"[""content_41"", ""content_1"", ""content_20""]",content_1,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854264
user_192,"[""content_2"", ""content_43"", ""content_12""]",content_12,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854273
user_192,"[""content_7"", ""content_20"", ""content_14""]",content_20,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854283
user_192,"[""content_15"", ""content_57"", ""content_5""]",content_15,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854292
user_192,"[""content_59"", ""content_30"", ""content_39""]",content_30,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854301
user_192,"[""content_50"", ""content_44"", ""content_15""]",content_50,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854311
user_192,"[""content_49"", ""content_32"", ""content_40""]",content_32,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854320
user_192,"[""content_13"", ""content_6"", ""content_52""]",content_52,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854330
user_192,"[""content_47"", ""content_58"", ""content_7""]",content_47,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854339
user_192,"[""content_10"", ""content_16"", ""content_43""]",content_16,Based on 11th and goal Mechanical Engineer.,2025-10-28T16:51:11.854357
user_193,"[""content_2"", ""content_18"", ""content_56""]",content_2,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854368
user_193,"[""content_26"", ""content_23"", ""content_12""]",content_23,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854377
user_193,"[""content_53"", ""content_17"", ""content_10""]",content_10,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854387
user_193,"[""content_28"", ""content_54"", ""content_44""]",content_54,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854396
user_193,"[""content_58"", ""content_12"", ""content_52""]",content_52,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854407
user_193,"[""content_23"", ""content_8"", ""content_45""]",content_23,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854416
user_193,"[""content_34"", ""content_24"", ""content_32""]",content_34,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854428
user_193,"[""content_34"", ""content_13"", ""content_36""]",content_36,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854437
user_193,"[""content_44"", ""content_23"", ""content_19""]",content_23,Based on 10th and goal AI Engineer.,2025-10-28T16:51:11.854447
user_194,"[""content_17"", ""content_41"", ""content_49""]",content_41,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854457
user_194,"[""content_3"", ""content_52"", ""content_39""]",content_39,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854467
user_194,"[""content_6"", ""content_38"", ""content_15""]",content_38,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854476
user_194,"[""content_7"", ""content_6"", ""content_31""]",content_31,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854488
user_194,"[""content_58"", ""content_60"", ""content_20""]",content_60,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854497
user_195,"[""content_21"", ""content_49"", ""content_44""]",content_21,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.854507
user_195,"[""content_45"", ""content_30"", ""content_3""]",content_30,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.854517
user_195,"[""content_9"", ""content_31"", ""content_12""]",content_12,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.854526
user_195,"[""content_55"", ""content_7"", ""content_27""]",content_7,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.854535
user_195,"[""content_13"", ""content_16"", ""content_29""]",content_16,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.854544
user_195,"[""content_25"", ""content_7"", ""content_54""]",content_25,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.854553
user_195,"[""content_55"", ""content_6"", ""content_43""]",content_6,Based on 11th and goal Civil Engineer.,2025-10-28T16:51:11.854562
user_196,"[""content_24"", ""content_28"", ""content_47""]",content_47,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854573
user_196,"[""content_49"", ""content_56"", ""content_48""]",content_49,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854582
user_196,"[""content_49"", ""content_28"", ""content_17""]",content_49,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854591
user_196,"[""content_12"", ""content_49"", ""content_28""]",content_12,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854600
user_196,"[""content_33"", ""content_17"", ""content_34""]",content_33,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854610
user_196,"[""content_33"", ""content_51"", ""content_42""]",content_51,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854619
user_196,"[""content_26"", ""content_11"", ""content_1""]",content_1,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854628
user_196,"[""content_40"", ""content_60"", ""content_4""]",content_60,Based on 12th and goal Software Engineer.,2025-10-28T16:51:11.854639
user_197,"[""content_15"", ""content_6"", ""content_39""]",content_6,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854649
user_197,"[""content_16"", ""content_2"", ""content_51""]",content_16,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854659
user_197,"[""content_60"", ""content_40"", ""content_39""]",content_40,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854668
user_197,"[""content_5"", ""content_28"", ""content_48""]",content_28,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854677
user_197,"[""content_4"", ""content_20"", ""content_22""]",content_4,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854686
user_197,"[""content_46"", ""content_22"", ""content_47""]",content_47,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854696
user_197,"[""content_53"", ""content_38"", ""content_35""]",content_53,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854705
user_197,"[""content_59"", ""content_53"", ""content_9""]",content_9,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854716
user_197,"[""content_46"", ""content_47"", ""content_27""]",content_47,Based on 11th and goal Data Scientist.,2025-10-28T16:51:11.854728
user_198,"[""content_44"", ""content_52"", ""content_7""]",content_44,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.854749
user_198,"[""content_49"", ""content_14"", ""content_18""]",content_49,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.854759
user_198,"[""content_53"", ""content_50"", ""content_34""]",content_34,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.854768
user_198,"[""content_34"", ""content_3"", ""content_20""]",content_20,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.854777
user_198,"[""content_23"", ""content_55"", ""content_60""]",content_23,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.854787
user_198,"[""content_43"", ""content_19"", ""content_42""]",content_43,Based on College and goal Cybersecurity Analyst.,2025-10-28T16:51:11.854796
user_199,"[""content_10"", ""content_24"", ""content_39""]",content_10,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.854806
user_199,"[""content_26"", ""content_20"", ""content_24""]",content_26,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.854815
user_199,"[""content_55"", ""content_44"", ""content_10""]",content_10,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.854824
user_199,"[""content_12"", ""content_51"", ""content_47""]",content_12,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.854833
user_199,"[""content_7"", ""content_16"", ""content_17""]",content_7,Based on 10th and goal Software Engineer.,2025-10-28T16:51:11.854846
user_200,"[""content_24"", ""content_50"", ""content_29""]",content_50,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854856
user_200,"[""content_30"", ""content_12"", ""content_39""]",content_39,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854866
user_200,"[""content_5"", ""content_8"", ""content_46""]",content_8,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854877
user_200,"[""content_19"", ""content_38"", ""content_2""]",content_2,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854887
user_200,"[""content_19"", ""content_41"", ""content_17""]",content_19,Based on 12th and goal Entrepreneur.,2025-10-28T16:51:11.854896
